detail_id,detail_name,detail_name_norm
5912,융합실용기악과,융합실용기악과
5913,융합안전공학과,융합안전공학과
5914,융합에너지공학과,융합에너지공학과
5915,융합에너지시스템공학부,융합에너지시스템공학부
5916,융합에너지신소재공학과,융합에너지신소재공학과
5917,융합예술과,융합예술과
5918,융합예술학과,융합예술학과
5919,융합예술학부,융합예술학부
5920,융합예술학부(생활조형디자인학전공),융합예술학부생활조형디자인학전공
5921,융합예술학부(아트앤디자인전공),융합예술학부아트앤디자인전공
5922,융합예술학부(영상애니메이션디자인학전공),융합예술학부영상애니메이션디자인학전공
5923,융합예술학부(현대미술전공),융합예술학부현대미술전공
5924,융합응용화학과,융합응용화학과
5925,융합인문사회과학부,융합인문사회과학부
5926,융합인재개발학부,융합인재개발학부
5927,융합인재학과,융합인재학과
5928,융합인재학부,융합인재학부
5929,융합일본지역전공,융합일본지역전공
5930,융합일본지역학부,융합일본지역학부
5931,융합자동차기계과,융합자동차기계과
5932,융합자율전공학부,융합자율전공학부
5933,융합전공,융합전공
5934,융합전공학부,융합전공학부
5935,융합전공학부 국사학-도시역사경관학,융합전공학부국사학도시역사경관학
5936,융합전공학부 국제관계학-빅데이터분석학,융합전공학부국제관계학빅데이터분석학
5937,융합전공학부 도시공학-국제도시개발학,융합전공학부도시공학국제도시개발학
5938,융합전공학부 도시공학-도시부동산기획경영학,융합전공학부도시공학도시부동산기획경영학
5939,융합전공학부 도시사회학-국제도시개발학,융합전공학부도시사회학국제도시개발학
5940,융합전공학부 물리학-나노반도체물리학,융합전공학부물리학나노반도체물리학
5941,융합전공학부 생명과학-통계학,융합전공학부생명과학통계학
5942,융합전공학부 조경학-경영학,융합전공학부조경학경영학
5943,융합전공학부(인문),융합전공학부인문
5944,융합전자공학과,융합전자공학과
5945,융합전자공학부,융합전자공학부
5946,융합전자공학전공,융합전자공학전공
5947,융합전자통신과,융합전자통신과
5948,융합조형디자인전공,융합조형디자인전공
5949,융합창업학부,융합창업학부
5950,융합컴퓨터·미디어학부,융합컴퓨터미디어학부
5951,융합콘텐츠과,융합콘텐츠과
5952,융합콘텐츠창작전공,융합콘텐츠창작전공
5953,융합콘텐츠크리에이터과,융합콘텐츠크리에이터과
5954,융합콘텐츠학과,융합콘텐츠학과
5955,융합학과,융합학과
5956,융합학과(산업체위탁),융합학과산업체위탁
5957,융합학부,융합학부
5958,융합학부 수소 및,융합학부수소및
5959,융합학부(예술융합창작전공),융합학부예술융합창작전공
5960,융합행정학과,융합행정학과
5961,융합화학공학전공,융합화학공학전공
5962,융합화학산업,융합화학산업
5963,음악・공연예술대학,음악공연예술대학
5964,음악공연기획과,음악공연기획과
5965,음악공연예술학과,음악공연예술학과
5966,음악과,음악과
5967,음악과(피아노전공),음악과피아노전공
5968,음악대학,음악대학
5969,음악목회학전공,음악목회학전공
5970,음악예술학부,음악예술학부
5971,음악전공,음악전공
5972,음악치료학과,음악치료학과
5973,음악콘텐츠학과,음악콘텐츠학과
5974,음악학과,음악학과
5975,음악학과(성악전공,음악학과성악전공
5976,음악학부,음악학부
5977,음악학부(기악),음악학부기악
5978,음악학부(피아노전공),음악학부피아노전공
5979,음향제작과,음향제작과
5980,음향제작학과,음향제작학과
5981,응급구조과,응급구조과
5982,응급구조과(3년제),응급구조과3년제
5983,응급구조과(파주),응급구조과파주
5984,응급구조학과,응급구조학과
5985,응급구조학부,응급구조학부
5986,응급의료부사관과,응급의료부사관과
5987,응용AI융합학부,응용ai융합학부
5988,응용SW전공(컴퓨터정보학부),응용sw전공컴퓨터정보학부
5989,응용과학부,응용과학부
5990,응용광물리학과,응용광물리학과
5991,응용물리전공,응용물리전공
5992,응용물리학과,응용물리학과
5993,응용생명공학부,응용생명공학부
5994,응용생명공학전공,응용생명공학전공
5995,응용생명과학부,응용생명과학부
5996,응용생명과학부(식물생명과학전공,응용생명과학부식물생명과학전공
5997,응용생명과학전공,응용생명과학전공
5998,응용생물공학과,응용생물공학과
5999,응용생물전공,응용생물전공
6000,응용생물학과,응용생물학과
6001,응용생물학전공,응용생물학전공
6002,응용생물화학부,응용생물화학부
6003,응용생물화학전공,응용생물화학전공
6004,응용생화학전공 트랙,응용생화학전공트랙
6005,응용소프트웨어개발과,응용소프트웨어개발과
6006,응용소프트웨어공학과,응용소프트웨어공학과
6007,응용소프트웨어공학전공,응용소프트웨어공학전공
6008,응용소프트웨어전공,응용소프트웨어전공
6009,응용소프트웨어학과,응용소프트웨어학과
6010,응용수리과학부,응용수리과학부
6011,응용수학과,응용수학과
6012,응용수학부,응용수학부
6013,응용수학전공,응용수학전공
6014,응용스포츠산업전공,응용스포츠산업전공
6015,응용시스템전공,응용시스템전공
6016,응용식물학과,응용식물학과
6017,응용신소재공학전공,응용신소재공학전공
6018,응용영어콘텐츠학과,응용영어콘텐츠학과
6019,응용영어통번역학과,응용영어통번역학과
6020,응용전기전자융합공학전공,응용전기전자융합공학전공
6021,응용전자과,응용전자과
6022,응용전지과,응용전지과
6023,응용정보공학전공,응용정보공학전공
6024,응용중국어통번역전공,응용중국어통번역전공
6025,응용컴퓨터공학과,응용컴퓨터공학과
6026,응용통계학,응용통계학
6027,응용통계학과,응용통계학과
6028,응용통계학전공,응용통계학전공
6029,응용통계학전공/수학통계학부,응용통계학전공수학통계학부
6030,응용화학공학과,응용화학공학과
6031,응용화학공학과(3년제),응용화학공학과3년제
6032,응용화학공학부,응용화학공학부
6033,응용화학공학부(응용화학전공,응용화학공학부응용화학전공
6034,응용화학과,응용화학과
6035,응용화학부,응용화학부
6036,응용화학생명공학과,응용화학생명공학과
6037,응용화학에너지공학부,응용화학에너지공학부
6038,응용화학전공,응용화학전공
6039,응용화학전공 트랙,응용화학전공트랙
6040,의공융합과,의공융합과
6041,의공학IT융합전공,의공학it융합전공
6042,의공학과,의공학과
6043,의공학부,의공학부
6044,의공학전공,의공학전공
6045,의과학융합전공,의과학융합전공
6046,의료IT공학과,의료it공학과
6047,의료IT마케팅학과,의료it마케팅학과
6048,의료IT융합과,의료it융합과
6049,의료IT융합전공,의료it융합전공
6050,의료IT융합학과,의료it융합학과
6051,의료IT학과,의료it학과
6052,의료ᆞ헬스케어IT공학과,의료헬스케어it공학과
6053,의료경영과,의료경영과
6054,의료경영전공,의료경영전공
6055,의료경영정보관리전공,의료경영정보관리전공
6056,의료경영학과,의료경영학과
6057,의료경영학부,의료경영학부
6058,의료경영학전공,의료경영학전공
6059,의료공간디자인학과,의료공간디자인학과
6060,의료공학과,의료공학과
6061,의료공학과(융합시스템제어),의료공학과융합시스템제어
6062,의료공학과(의료시스템제어),의료공학과의료시스템제어
6063,의료공학전공,의료공학전공
6064,의료관광복지과,의료관광복지과
6065,의료관광중국어과,의료관광중국어과
6066,의료관광중국어학과,의료관광중국어학과
6067,의료관광코디네이션과,의료관광코디네이션과
6068,의료관광코디네이터학과,의료관광코디네이터학과
6069,의료기기과,의료기기과
6070,의료기기산업학과,의료기기산업학과
6071,의료기기정보과(자연),의료기기정보과자연
6072,의료기기학과,의료기기학과
6073,의료미용과,의료미용과
6074,의료미용학과,의료미용학과
6075,의료미용학과(1년제),의료미용학과1년제
6076,의료보험서비스학과,의료보험서비스학과
6077,의료복지과,의료복지과
6078,의료복지학과,의료복지학과
6079,의료복지행정과,의료복지행정과
6080,의료뷰티디자인학부,의료뷰티디자인학부
6081,의료뷰티맞춤화장품과,의료뷰티맞춤화장품과
6082,의료뷰티학과,의료뷰티학과
6083,의료사회복지과,의료사회복지과
6084,의료산업경영학과,의료산업경영학과
6085,의료상담학과,의료상담학과
6086,의료생명공학과,의료생명공학과
6087,의료서비스경영학과,의료서비스경영학과
6088,의료서비스경영학전공,의료서비스경영학전공
6089,의료소프트웨어개발과,의료소프트웨어개발과
6090,의료시스템공학전공,의료시스템공학전공
6091,의료신소재학과,의료신소재학과
6092,의료심리학과,의료심리학과
6093,의료약손미용과,의료약손미용과
6094,의료영상3D모델링과,의료영상3d모델링과
6095,의료영상3D모델링융합과,의료영상3d모델링융합과
6096,의료융합관광과,의료융합관광과
6097,의료인공지능학과,의료인공지능학과
6098,의료재활과학과,의료재활과학과
6099,의료재활학과,의료재활학과
6100,의료전산학,의료전산학
6101,의료정보공학전공,의료정보공학전공
6102,의료정보과,의료정보과
6103,의료정보학과,의료정보학과
6104,의료코디네이션과,의료코디네이션과
6105,의료코디네이션학과,의료코디네이션학과
